X X X	31886054.0	233755.034932
X year X	207401.0	1520.44614865
X X year	179585.0	1316.52847192
year X X	176414.0	1293.28203272
people X X	165939.0	1216.49034219
X X new	149989.0	1099.56170602
time X X	140427.0	1029.46317191
X people X	136887.0	1003.51161253
X time X	136059.0	997.441586778
X X other	126396.0	926.602626819
X X time	125877.0	922.797864301
X X more	113470.0	831.842780351
X X first	108272.0	793.736507571
more X X	103680.0	760.072789872
X more X	101880.0	746.877081714
way X X	99661.0	730.609705936
X day X	96185.0	705.127327294
X X people	93440.0	685.003872354
X way X	91598.0	671.500264339
X X way	91270.0	669.095713075
X X good	85294.0	625.285961992
day X X	84705.0	620.968033045
X X percent	81466.0	597.22308931
X X own	78016.0	571.931315342
thing X X	76116.0	558.002512287
X X day	75988.0	557.064150818
X X many	72647.0	532.571450288
X percent X	71995.0	527.791671555
X X world	71952.0	527.476440749
X X same	71375.0	523.24648319
X child X	68998.0	505.820817473
company X X	68591.0	502.837121239
man X X	68547.0	502.514559484
X man X	63651.0	466.622233296
part X X	63090.0	462.50957092
X X child	62327.0	456.916056851
X woman X	62058.0	454.944031577
woman X X	61711.0	452.400192282
X lot X	60606.0	444.299493663
X life X	60437.0	443.060563286
X X last	59405.0	435.495023942
X X home	59383.0	435.333743065
X company X	59266.0	434.476022035
X X life	56256.0	412.409865616
child X X	55877.0	409.631435954
X X lot	55827.0	409.264888505
life X X	55704.0	408.363181781
X X much	55555.0	407.270870383
X X few	54055.0	396.274446919
X home X	53941.0	395.438718735
X other X	53910.0	395.211459317
X X little	53490.0	392.132460747
X X state	51587.0	378.181664845
X X best	51179.0	375.190637663
X thing X	50969.0	373.651138377
X part X	50609.0	371.011996746
X world X	50446.0	369.817052063
X X big	50346.0	369.083957165
X X country	49996.0	366.518125023
X X family	48750.0	357.383762599
X X great	48586.0	356.181486967
X new york	48475.0	355.36775163
percent X X	46482.0	340.75717032
X X man	46446.0	340.493256157
X something X	46384.0	340.038737321
other X X	46251.0	339.063721107
X month X	46249.0	339.049059209
X X something	46008.0	337.282300506
X X company	45321.0	332.245938559
team X X	45033.0	330.134625254
home X X	44871.0	328.947011519
X family X	44401.0	325.501465501
X week X	43519.0	319.035568503
X least X	43245.0	317.026888484
X X next	42840.0	314.057854148
X X thing	42743.0	313.346752098
X X minute	42320.0	310.245760681
X country X	42315.0	310.209105936
X work X	42100.0	308.632951906
week X X	42017.0	308.024483141
place X X	41731.0	305.927831734
game X X	41487.0	304.139080183
work X X	41441.0	303.80185653
X X city	41331.0	302.995452143
X X u.s.	41302.0	302.782854623
X X small	40750.0	298.736170788
X place X	40517.0	297.028059676
X X month	40130.0	294.190982422
money X X	40123.0	294.13966578
X state X	40037.0	293.509204168
X X right	40001.0	293.245290004
X money X	39951.0	292.878742556
many X X	39703.0	291.06066721
month X X	39631.0	290.532838883
school X X	39610.0	290.378888955
X game X	39371.0	288.626792149
something X X	39342.0	288.414194629
X X woman	39333.0	288.348216088
X number X	39277.0	287.937682946
family X X	39058.0	286.33220512
X X game	38846.0	284.778043937
system X X	38612.0	283.062601876
problem X X	38498.0	282.226873693
X X point	38122.0	279.470436878
group X X	38109.0	279.375134541
most X X	37983.0	278.45143497
X city X	37580.0	275.497062533
program X X	37565.0	275.387098298
world X X	37348.0	273.79628237
X X american	37185.0	272.601337687
X X part	37121.0	272.132156952
X kind X	37110.0	272.051516514
X X united	37071.0	271.765609504
X point X	36798.0	269.764260433
X minute X	36734.0	269.295079699
X team X	36687.0	268.950525097
house X X	36111.0	264.727898486
X hour X	35754.0	262.110749702
X X past	35675.0	261.531604733
X X national	35621.0	261.135733488
X X house	35486.0	260.146055376
X X least	35365.0	259.25901055
X X long	35358.0	259.207693907
X X work	35215.0	258.159368203
X X money	35188.0	257.961432581
X X end	35114.0	257.418942357
X united states	34985.0	256.473249939
X X job	34969.0	256.355954755
X fact X	34823.0	255.285636205
X X better	34817.0	255.241650511
member X X	34716.0	254.501224664
country X X	34682.0	254.251972399
X case X	34528.0	253.123006257
state X X	34221.0	250.872404921
X problem X	34034.0	249.501517462
job X X	34027.0	249.45020082
X X case	34019.0	249.391553228
X kid X	33909.0	248.58514884
X X different	33899.0	248.511839351
X end X	33516.0	245.704085893
city X X	33460.0	245.29355275
point X X	33443.0	245.168926617
