X X X X	18676337.0	145886.801477
X X year X	132529.0	1035.22612132
X year X X	129155.0	1008.87073546
people X X X	112335.0	877.484372014
X people X X	103724.0	810.221115438
year X X X	102288.0	799.004063244
X X time X	99626.0	778.21033557
X X X year	96963.0	757.408796578
X time X X	87605.0	684.310485693
X more X X	86024.0	671.960792434
time X X X	85707.0	669.484604729
X X people X	84394.0	659.22834461
X X X new	78620.0	614.125796303
X X way X	75704.0	591.347993937
X X X other	69704.0	544.480087834
X way X X	67481.0	527.115528623
X X X more	67044.0	523.701982795
X X X time	66504.0	519.483871246
X X more X	63361.0	494.932899766
way X X X	62021.0	484.465734069
X day X X	60508.0	472.647210414
X X percent X	60297.0	470.999022382
X X X way	59060.0	461.336422407
X X day X	58617.0	457.876008673
X X X good	58546.0	457.321405118
X X X first	56540.0	441.651901844
X X X people	55210.0	431.262849325
thing X X X	53433.0	417.3821378
X X lot X	50098.0	391.331393325
X X child X	49359.0	385.558829557
day X X X	46784.0	365.444686521
X X X percent	46334.0	361.929593563
X X X own	46285.0	361.546838996
X percent X X	46185.0	360.765707228
X X world X	44519.0	347.752051967
X X X many	43895.0	342.877789732
X child X X	42808.0	334.38688741
X man X X	42565.0	332.488737213
X X X lot	42464.0	331.699794126
company X X X	42126.0	329.059568749
X X X same	42090.0	328.778361313
X X X day	41794.0	326.466211278
man X X X	41517.0	324.30247628
X X man X	41248.0	322.201231823
X part X X	40962.0	319.967194965
X X life X	40255.0	314.444593363
X X X much	39753.0	310.523311886
X thing X X	39167.0	305.945879723
X woman X X	38861.0	303.555616512
X company X X	38591.0	301.446560737
X X home X	38224.0	298.579807147
X X company X	38202.0	298.407958158
X life X X	38184.0	298.26735444
woman X X X	37716.0	294.611657764
more X X X	37267.0	291.104376124
X X country X	36905.0	288.276679122
X X thing X	36299.0	283.543020606
X X X child	35336.0	276.020721676
X X something X	35019.0	273.54453397
X something X X	35012.0	273.489854747
X other X X	34929.0	272.841515379
X X X best	34732.0	271.302685795
X X X home	34643.0	270.607478521
X X woman X	34488.0	269.39672428
X X X little	34116.0	266.490914102
X X part X	33916.0	264.928650565
child X X X	33448.0	261.272953889
X X X few	33310.0	260.194992049
X X other X	33274.0	259.913784612
X X X world	32144.0	251.086995629
X home X X	31932.0	249.43099628
X X X last	31858.0	248.852958772
X able X X	31656.0	247.2750726
X X X something	31363.0	244.986356518
X X X big	31105.0	242.971036556
X X least X	30903.0	241.393150384
X X united states	30851.0	240.986961864
X X family X	30736.0	240.08866033
X X kind X	30699.0	239.799641576
X X end X	30622.0	239.198170114
life X X X	30440.0	237.776510296
X X point X	30095.0	235.081605695
X X month X	30044.0	234.683228493
